id_journey;id_leg;legMode;date;startTime;endTime;x_origin;y_origin;x_dest;y_dest;legStartTime;legEndTime;legDepartureDelay;legArrivalDelay;legDistance;legInterlineWithPreviousLeg;legDuration;legStopIdOrigin;legOrigName;x_legOrigin;y_legOrigin;legStopIdDest;legDestName;x_legDest;y_legDest;transitLeg;route;agencyName;tripshortName;headsign
7;5;RAIL;20181029T080000;20181029T081943;20181029T091816;2.19375;48.71342;2.39639;48.81410;20181029T084000;20181029T091200;0;0;21029;0;1920;stop_point:8739357:800:C;GARE DE MASSY PALAISEAU RER C (Massy);2.257355;48.725198;stop_point:8754530:800:C;GARE D'IVRY SUR SEINE (Ivry-sur-Seine);2.257355;48.725198;True;C;RER;GARE DE PONTOISE;GARE DE PONTOISE (Pontoise)
7;6;WALK;20181029T080000;20181029T081943;20181029T091816;2.19375;48.71342;2.39639;48.81410;20181029T091200;20181029T091816;0;0;420;0;376;;;2.39206;48.81416;;7 Rue Denis Papin (Ivry-sur-Seine);2.39206;48.81416;False;;;;
1;1;CAR;20181029T080000;20181029T080000;20181029T083003;2.72118;48.89429;2.39639;48.81410;20181029T080000;20181029T083003;0;0;34208;0;1803;;Rue du Lièvre (Thorigny-sur-Marne);2.72118;48.89429;;7 Rue Denis Papin (Ivry-sur-Seine);2.72118;48.89429;False;;;;
2;1;CAR;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T081100;20181029T081800;0;0;4096;0;420;;Rue du Lièvre (Thorigny-sur-Marne);2.72118;48.89429;;;2.72118;48.89429;False;;;;
2;2;RAIL;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T081800;20181029T084300;0;0;25417;0;1500;stop_point:8711631:800:P;GARE DE LAGNY THORIGNY (Thorigny-sur-Marne);2.706014;48.882189;stop_point:8711300:800:P;GARE DE L EST (Paris);2.706014;48.882189;True;P;TRAIN;GARE DE L EST;GARE DE L EST (Paris)
2;3;WALK;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T084300;20181029T084725;0;0;0;0;265;stop_point:8711300:800:P;GARE DE L EST (Paris);2.359457;48.877376;stop_point:59216;Gare de l'Est (Verdun) (Paris);2.359457;48.877376;False;;;;
2;4;WALK;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T084725;20181029T084800;0;0;0;0;35;;;;;;;;;;;;;
2;5;SUBWAY;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T084800;20181029T085800;0;0;2906;0;600;stop_point:59216;Gare de l'Est (Verdun) (Paris);2.358011;48.876699;stop_point:59255;Saint-Michel (Paris);2.358011;48.876699;True;4;METRO;Mairie de Montrouge;Mairie de Montrouge (Montrouge)
2;6;WALK;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T085800;20181029T090212;0;0;0;0;252;stop_point:59255;Saint-Michel (Paris);2.344015;48.853603;stop_point:8754731:800:C;ST MICHEL ND RER C (Paris);2.344015;48.853603;False;;;;
2;7;WALK;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T090212;20181029T090800;0;0;0;0;348;;;;;;;;;;;;;
2;8;RAIL;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T090800;20181029T091800;0;0;5571;0;600;stop_point:8754731:800:C;ST MICHEL ND RER C (Paris);2.346035;48.853336;stop_point:8754530:800:C;GARE D'IVRY SUR SEINE (Ivry-sur-Seine);2.346035;48.853336;True;C;RER;GARE DE MASSY PALAISEAU RER C;GARE DE MASSY PALAISEAU RER C (Massy)
2;9;WALK;20181029T080000;20181029T081100;20181029T092416;2.72118;48.89429;2.39639;48.81410;20181029T091800;20181029T092416;0;0;420;0;376;;;2.39206;48.81416;;7 Rue Denis Papin (Ivry-sur-Seine);2.39206;48.81416;False;;;;
3;1;CAR;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T081100;20181029T081800;0;0;4096;0;420;;Rue du Lièvre (Thorigny-sur-Marne);2.72118;48.89429;;;2.72118;48.89429;False;;;;
3;2;RAIL;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T081800;20181029T084300;0;0;25417;0;1500;stop_point:8711631:800:P;GARE DE LAGNY THORIGNY (Thorigny-sur-Marne);2.706014;48.882189;stop_point:8711300:800:P;GARE DE L EST (Paris);2.706014;48.882189;True;P;TRAIN;GARE DE L EST;GARE DE L EST (Paris)
3;3;WALK;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T084300;20181029T084712;0;0;0;0;252;stop_point:8711300:800:P;GARE DE L EST (Paris);2.359457;48.877376;stop_point:59214;Gare de l'Est (Verdun) (Paris);2.359457;48.877376;False;;;;
3;4;WALK;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T084712;20181029T085000;0;0;0;0;168;;;;;;;;;;;;;
3;5;SUBWAY;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T085000;20181029T091700;0;0;10299;0;1620;stop_point:59214;Gare de l'Est (Verdun) (Paris);2.359006;48.87642;stop_point:59578;Le Kremlin-Bicêtre (Le Kremlin-Bicêtre);2.359006;48.87642;True;7;METRO;Villejuif-Louis Aragon;Villejuif-Louis Aragon (Villejuif)
3;6;WALK;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T091700;20181029T092236;0;0;0;0;336;stop_point:59578;Le Kremlin-Bicêtre (Le Kremlin-Bicêtre);2.361849;48.810388;stop_point:59:7312100;LE KREMLIN-BICETRE-METRO (Le Kremlin-Bicêtre);2.361849;48.810388;False;;;;
3;7;WALK;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T092236;20181029T092600;0;0;0;0;204;;;;;;;;;;;;;
3;8;BUS;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T092600;20181029T094200;0;0;2825;0;960;stop_point:59:7312100;LE KREMLIN-BICETRE-METRO (Le Kremlin-Bicêtre);2.363033;48.810136;stop_point:59:7312116;MOLIERE (Ivry-sur-Seine);2.363033;48.810136;True;323;RATP;INSURRECTION D'AOUT 1944;INSURRECTION D'AOUT 1944 (Ivry-sur-Seine)
3;9;WALK;20181029T080000;20181029T081100;20181029T094613;2.72118;48.89429;2.39639;48.81410;20181029T094200;20181029T094613;0;0;282;0;253;;;2.39377;48.81517;;7 Rue Denis Papin (Ivry-sur-Seine);2.39377;48.81517;False;;;;
1;1;CAR;20181029T180000;20181029T180000;20181029T183137;2.04208;48.77882;2.33391;48.87104;20181029T180000;20181029T183137;0;0;30659;0;1897;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;1 Rue de la Chaussée d'Antin (Paris);2.04208;48.77882;False;;;;
2;1;CAR;20181029T180000;20181029T180726;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T180726;20181029T182300;0;0;17523;0;934;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;;2.04208;48.77882;False;;;;
2;2;RAIL;20181029T180000;20181029T180726;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T182300;20181029T183500;0;0;7805;0;720;stop_point:8738225:800:L;GARE DE GARCHES MARNES LA COQUETTE (Garches);2.187111;48.838283;stop_point:8738221:800:L;GARE DE LA DEFENSE (Puteaux);2.187111;48.838283;True;L;TRAIN;GARE ST LAZARE;GARE ST LAZARE (Paris)
2;3;WALK;20181029T180000;20181029T180726;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T183500;20181029T183933;0;0;0;0;273;stop_point:8738221:800:L;GARE DE LA DEFENSE (Puteaux);2.237018;48.892187;stop_point:8775801:810:A;GARE DE LA DEFENSE RER A (Puteaux);2.237018;48.892187;False;;;;
2;4;WALK;20181029T180000;20181029T180726;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T183933;20181029T184100;0;0;0;0;87;;;;;;;;;;;;;
2;5;RAIL;20181029T180000;20181029T180726;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T184100;20181029T184800;0;0;7256;0;420;stop_point:8775801:810:A;GARE DE LA DEFENSE RER A (Puteaux);2.237018;48.892187;stop_point:8775859:810:A;AUBER (Paris);2.237018;48.892187;True;A;RER;GARE DE MARNE LA VALLEE CHESSY;GARE DE MARNE LA VALLEE CHESSY (Chessy)
2;6;WALK;20181029T180000;20181029T180726;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T184800;20181029T185345;0;0;383;0;345;;;2.32992;48.87215;;1 Rue de la Chaussée d'Antin (Paris);2.32992;48.87215;False;;;;
3;1;CAR;20181029T180000;20181029T180215;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T180215;20181029T182500;0;0;20154;0;1365;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;;2.04208;48.77882;False;;;;
3;2;RAIL;20181029T180000;20181029T180215;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T182500;20181029T184800;0;0;16859;0;1380;stop_point:8775808:810:A;GARE DU VESINET LE PECQ (Le Vésinet);2.122117;48.897973;stop_point:8775859:810:A;AUBER (Paris);2.122117;48.897973;True;A;RER;GARE DE MARNE LA VALLEE CHESSY;GARE DE MARNE LA VALLEE CHESSY (Chessy)
3;3;WALK;20181029T180000;20181029T180215;20181029T185345;2.04208;48.77882;2.33391;48.87104;20181029T184800;20181029T185345;0;0;383;0;345;;;2.32992;48.87215;;1 Rue de la Chaussée d'Antin (Paris);2.32992;48.87215;False;;;;
4;1;CAR;20181029T180000;20181029T180726;20181029T185751;2.04208;48.77882;2.33391;48.87104;20181029T180726;20181029T182300;0;0;17523;0;934;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;;2.04208;48.77882;False;;;;
4;2;RAIL;20181029T180000;20181029T180726;20181029T185751;2.04208;48.77882;2.33391;48.87104;20181029T182300;20181029T184800;0;0;15800;0;1500;stop_point:8738225:800:L;GARE DE GARCHES MARNES LA COQUETTE (Garches);2.187111;48.838283;stop_point:8738400:800:L;GARE ST LAZARE (Paris);2.187111;48.838283;True;L;TRAIN;GARE ST LAZARE;GARE ST LAZARE (Paris)
4;3;WALK;20181029T180000;20181029T180726;20181029T185751;2.04208;48.77882;2.33391;48.87104;20181029T184800;20181029T185212;0;0;0;0;252;stop_point:8738400:800:L;GARE ST LAZARE (Paris);2.324738;48.876837;stop_point:59221;Saint-Lazare (Paris);2.324738;48.876837;False;;;;
4;4;WALK;20181029T180000;20181029T180726;20181029T185751;2.04208;48.77882;2.33391;48.87104;20181029T185212;20181029T185300;0;0;0;0;48;;;;;;;;;;;;;
4;5;SUBWAY;20181029T180000;20181029T180726;20181029T185751;2.04208;48.77882;2.33391;48.87104;20181029T185300;20181029T185600;0;0;736;0;180;stop_point:59221;Saint-Lazare (Paris);2.32561;48.875685;stop_point:59211;Opéra (Paris);2.32561;48.875685;True;3;METRO;Gallieni (Parc de Bagnolet);Gallieni (Parc de Bagnolet) (Bagnolet)
4;6;WALK;20181029T180000;20181029T180726;20181029T185751;2.04208;48.77882;2.33391;48.87104;20181029T185600;20181029T185751;0;0;124;0;111;;;2.33230;48.87065;;1 Rue de la Chaussée d'Antin (Paris);2.33230;48.87065;False;;;;
5;1;CAR;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T180432;20181029T181000;0;0;1397;0;328;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;;2.04208;48.77882;False;;;;
5;2;RAIL;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T181000;20181029T185200;0;0;24361;0;2520;stop_point:8739384:800:C;GARE DE ST QUENTIN EN YVELINES (Montigny-le-Bretonneux);2.044622;48.78739;stop_point:8754730:800:C;MUSEE D ORSAY (Paris);2.044622;48.78739;True;C;RER;GARE DE ST MARTIN D ETAMPES;GARE DE ST MARTIN D ETAMPES (Étampes)
5;3;WALK;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T185200;20181029T185736;0;0;0;0;336;stop_point:8754730:800:C;MUSEE D ORSAY (Paris);2.32562;48.860708;stop_point:59:3765438;MUSEE D'ORSAY (Paris);2.32562;48.860708;False;;;;
5;4;WALK;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T185736;20181029T185900;0;0;0;0;84;;;;;;;;;;;;;
5;5;BUS;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T185900;20181029T190400;0;0;1195;0;300;stop_point:59:3765438;MUSEE D'ORSAY (Paris);2.32402;48.861466;stop_point:59:3716943;MADELEINE (Paris);2.32402;48.861466;True;84;RATP;PORTE DE CHAMPERRET;PORTE DE CHAMPERRET (Paris)
5;6;WALK;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T190400;20181029T190507;0;0;0;0;67;stop_point:59:3716943;MADELEINE (Paris);2.325244;48.869816;stop_point:59:3811284;MADELEINE (Paris);2.325244;48.869816;False;;;;
5;7;WALK;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T190507;20181029T190600;0;0;0;0;53;;;;;;;;;;;;;
5;8;BUS;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T190600;20181029T190900;0;0;317;0;180;stop_point:59:3811284;MADELEINE (Paris);2.325502;48.86942;stop_point:59:3811285;CAPUCINES - CAUMARTIN (Paris);2.325502;48.86942;True;52;RATP;OPERA;OPERA (Paris)
5;9;WALK;20181029T180000;20181029T180432;20181029T191352;2.04208;48.77882;2.33391;48.87104;20181029T190900;20181029T191352;0;0;323;0;292;;;2.32967;48.87020;;1 Rue de la Chaussée d'Antin (Paris);2.32967;48.87020;False;;;;
6;1;CAR;20181029T180000;20181029T180623;20181029T192152;2.04208;48.77882;2.33391;48.87104;20181029T180623;20181029T182400;0;0;20671;0;1057;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;;2.04208;48.77882;False;;;;
6;2;BUS;20181029T180000;20181029T180623;20181029T192152;2.04208;48.77882;2.33391;48.87104;20181029T182400;20181029T191700;0;0;10448;0;3180;stop_point:59:5727693;LA COLLINE (Saint-Cloud);2.220609;48.841305;stop_point:59:3811285;CAPUCINES - CAUMARTIN (Paris);2.220609;48.841305;True;52;RATP;OPERA;OPERA (Paris)
6;3;WALK;20181029T180000;20181029T180623;20181029T192152;2.04208;48.77882;2.33391;48.87104;20181029T191700;20181029T192152;0;0;323;0;292;;;2.32967;48.87020;;1 Rue de la Chaussée d'Antin (Paris);2.32967;48.87020;False;;;;
1;1;CAR;20181029T080000;20181029T080000;20181029T083542;2.68684;48.86155;2.30850;48.87465;20181029T080000;20181029T083542;0;0;36945;0;2142;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.68684;48.86155;;50 Rue de Berri (Paris);2.68684;48.86155;False;;;;
2;1;CAR;20181029T080000;20181029T080347;20181029T085615;2.68684;48.86155;2.30850;48.87465;20181029T080347;20181029T082100;0;0;21998;0;1033;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.68684;48.86155;;;2.68684;48.86155;False;;;;
2;2;RAIL;20181029T080000;20181029T080347;20181029T085615;2.68684;48.86155;2.30850;48.87465;20181029T082100;20181029T083900;0;0;12367;0;1080;stop_point:8775813:810:A;GARE DE NOGENT SUR MARNE (Nogent-sur-Marne);2.471681;48.834289;stop_point:8775859:810:A;AUBER (Paris);2.471681;48.834289;True;A;RER;GARE DE NANTERRE PREFECTURE;GARE DE NANTERRE PREFECTURE (Nanterre)
2;3;WALK;20181029T080000;20181029T080347;20181029T085615;2.68684;48.86155;2.30850;48.87465;20181029T083900;20181029T084436;0;0;0;0;336;stop_point:8775859:810:A;AUBER (Paris);2.329927;48.872157;stop_point:59:4008834;OPERA (Paris);2.329927;48.872157;False;;;;
2;4;WALK;20181029T080000;20181029T080347;20181029T085615;2.68684;48.86155;2.30850;48.87465;20181029T084436;20181029T084500;0;0;0;0;24;;;;;;;;;;;;;
2;5;BUS;20181029T080000;20181029T080347;20181029T085615;2.68684;48.86155;2.30850;48.87465;20181029T084500;20181029T085500;0;0;1816;0;600;stop_point:59:4008834;OPERA (Paris);2.332655;48.872414;stop_point:59:3749696;HAUSSMANN - COURCELLES (Paris);2.332655;48.872414;True;22;RATP;PORTE DE SAINT-CLOUD;PORTE DE SAINT-CLOUD (Paris)
2;6;WALK;20181029T080000;20181029T080347;20181029T085615;2.68684;48.86155;2.30850;48.87465;20181029T085500;20181029T085615;0;0;84;0;75;;;2.30850;48.87512;;50 Rue de Berri (Paris);2.30850;48.87512;False;;;;
3;1;CAR;20181029T080000;20181029T080847;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T080847;20181029T082600;0;0;21998;0;1033;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.68684;48.86155;;;2.68684;48.86155;False;;;;
3;2;RAIL;20181029T080000;20181029T080847;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T082600;20181029T084700;0;0;14970;0;1260;stop_point:8775813:810:A;GARE DE NOGENT SUR MARNE (Nogent-sur-Marne);2.471681;48.834289;stop_point:8775800:810:A;CHARLES DE GAULLE ETOILE (Paris);2.471681;48.834289;True;A;RER;GARE DE NANTERRE PREFECTURE;GARE DE NANTERRE PREFECTURE (Nanterre)
3;3;WALK;20181029T080000;20181029T080847;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T084700;20181029T085236;0;0;0;0;336;stop_point:8775800:810:A;CHARLES DE GAULLE ETOILE (Paris);2.294491;48.874238;stop_point:59:4008223;CHARLES DE GAULLE - ETOILE - FRIEDLAND (Paris);2.294491;48.874238;False;;;;
3;4;WALK;20181029T080000;20181029T080847;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T085236;20181029T085500;0;0;0;0;144;;;;;;;;;;;;;
3;5;BUS;20181029T080000;20181029T080847;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T085500;20181029T085900;0;0;853;0;240;stop_point:59:4008223;CHARLES DE GAULLE - ETOILE - FRIEDLAND (Paris);2.296563;48.8738;stop_point:59:3893403;HAUSSMANN - COURCELLES (Paris);2.296563;48.8738;True;52;RATP;OPERA;OPERA (Paris)
3;6;WALK;20181029T080000;20181029T080847;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T085900;20181029T090010;0;0;78;0;70;;;2.30809;48.87500;;50 Rue de Berri (Paris);2.30809;48.87500;False;;;;
4;1;CAR;20181029T080000;20181029T080741;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T080741;20181029T081800;0;0;12275;0;619;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.68684;48.86155;;;2.68684;48.86155;False;;;;
4;2;RAIL;20181029T080000;20181029T080741;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T081800;20181029T084900;0;0;22807;0;1860;stop_point:8775834:810:A;GARE DE NOISY CHAMPS (Noisy-le-Grand);2.580086;48.842885;stop_point:8775800:810:A;CHARLES DE GAULLE ETOILE (Paris);2.580086;48.842885;True;A;RER;GARE DU VESINET LE PECQ;GARE DU VESINET LE PECQ (Le Vésinet)
4;3;WALK;20181029T080000;20181029T080741;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T084900;20181029T085436;0;0;0;0;336;stop_point:8775800:810:A;CHARLES DE GAULLE ETOILE (Paris);2.294491;48.874238;stop_point:59:4008223;CHARLES DE GAULLE - ETOILE - FRIEDLAND (Paris);2.294491;48.874238;False;;;;
4;4;WALK;20181029T080000;20181029T080741;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T085436;20181029T085500;0;0;0;0;24;;;;;;;;;;;;;
4;5;BUS;20181029T080000;20181029T080741;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T085500;20181029T085900;0;0;853;0;240;stop_point:59:4008223;CHARLES DE GAULLE - ETOILE - FRIEDLAND (Paris);2.296563;48.8738;stop_point:59:3893403;HAUSSMANN - COURCELLES (Paris);2.296563;48.8738;True;52;RATP;OPERA;OPERA (Paris)
4;6;WALK;20181029T080000;20181029T080741;20181029T090010;2.68684;48.86155;2.30850;48.87465;20181029T085900;20181029T090010;0;0;78;0;70;;;2.30809;48.87500;;50 Rue de Berri (Paris);2.30809;48.87500;False;;;;
1;1;CAR;20181029T180000;20181029T180000;20181029T183611;2.07710;48.88684;2.37854;48.82857;20181029T180000;20181029T183611;0;0;34706;0;2171;;35 Rue des Closeaux (Mareil-Marly);2.0771;48.88684;;85 Avenue de France (Paris);2.0771;48.88684;False;;;;
2;1;CAR;20181029T180000;20181029T180033;20181029T184618;2.07710;48.88684;2.37854;48.82857;20181029T180033;20181029T181600;0;0;19088;0;927;;35 Rue des Closeaux (Mareil-Marly);2.0771;48.88684;;;2.0771;48.88684;False;;;;
2;2;RAIL;20181029T180000;20181029T180033;20181029T184618;2.07710;48.88684;2.37854;48.82857;20181029T181600;20181029T183000;0;0;11703;0;840;stop_point:8775801:810:A;GARE DE LA DEFENSE RER A (Puteaux);2.237018;48.892187;stop_point:8775858:810:A;GARE DE LYON RER A (Paris);2.237018;48.892187;True;A;RER;GARE DE MARNE LA VALLEE CHESSY;GARE DE MARNE LA VALLEE CHESSY (Chessy)
2;3;WALK;20181029T180000;20181029T180033;20181029T184618;2.07710;48.88684;2.37854;48.82857;20181029T183000;20181029T183412;0;0;0;0;252;stop_point:8775858:810:A;GARE DE LYON RER A (Paris);2.37326;48.844139;stop_point:59554;Gare de Lyon (Paris);2.37326;48.844139;False;;;;
2;4;WALK;20181029T180000;20181029T180033;20181029T184618;2.07710;48.88684;2.37854;48.82857;20181029T183412;20181029T183600;0;0;0;0;108;;;;;;;;;;;;;
2;5;SUBWAY;20181029T180000;20181029T180033;20181029T184618;2.07710;48.88684;2.37854;48.82857;20181029T183600;20181029T184000;0;0;2426;0;240;stop_point:59554;Gare de Lyon (Paris);2.373127;48.844655;stop_point:59553;Bibliothèque-François Mitterrand (Paris);2.373127;48.844655;True;14;METRO;Olympiades;Olympiades (Paris)
2;6;WALK;20181029T180000;20181029T180033;20181029T184618;2.07710;48.88684;2.37854;48.82857;20181029T184000;20181029T184618;0;0;423;0;378;;;2.37616;48.82981;;85 Avenue de France (Paris);2.37616;48.82981;False;;;;
3;1;CAR;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T180417;20181029T180900;0;0;2002;0;283;;35 Rue des Closeaux (Mareil-Marly);2.0771;48.88684;;;2.0771;48.88684;False;;;;
3;2;RAIL;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T180900;20181029T183900;0;0;20552;0;1800;stop_point:8775809:810:A;GARE DE ST GERMAIN EN LAYE (Saint-Germain-en-Laye);2.094837;48.898076;stop_point:8775860:810:A;CHATELET LES HALLES (Paris);2.094837;48.898076;True;A;RER;GARE DE MARNE LA VALLEE CHESSY;GARE DE MARNE LA VALLEE CHESSY (Chessy)
3;3;WALK;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T183900;20181029T184148;0;0;0;0;168;stop_point:8775860:810:A;CHATELET LES HALLES (Paris);2.347013;48.861822;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.347013;48.861822;False;;;;
3;4;WALK;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T184148;20181029T184400;0;0;0;0;132;;;;;;;;;;;;;
3;5;RAIL;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T184400;20181029T184500;0;0;946;0;60;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.347013;48.861822;stop_point:8778543:810:B;SAINT-MICHEL-NOTRE-DAME (Paris);2.347013;48.861822;True;B;RER;GARE DE MASSY PALAISEAU RER B;GARE DE MASSY PALAISEAU RER B (Massy)
3;6;WALK;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T184500;20181029T184912;0;0;0;0;252;stop_point:8778543:810:B;SAINT-MICHEL-NOTRE-DAME (Paris);2.346035;48.853336;stop_point:8754731:800:C;ST MICHEL ND RER C (Paris);2.346035;48.853336;False;;;;
3;7;WALK;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T184912;20181029T185000;0;0;0;0;48;;;;;;;;;;;;;
3;8;RAIL;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T185000;20181029T185600;0;0;3491;0;360;stop_point:8754731:800:C;ST MICHEL ND RER C (Paris);2.346035;48.853336;stop_point:8732832:800:C;BIBLIOTHEQUE F. MITTERRAND (Paris);2.346035;48.853336;True;C;RER;GARE DE JUVISY;GARE DE JUVISY (Juvisy-sur-Orge)
3;9;WALK;20181029T180000;20181029T180417;20181029T190133;2.07710;48.88684;2.37854;48.82857;20181029T185600;20181029T190133;0;0;372;0;333;;;2.37670;48.82987;;85 Avenue de France (Paris);2.37670;48.82987;False;;;;
4;1;CAR;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T180417;20181029T180900;0;0;2002;0;283;;35 Rue des Closeaux (Mareil-Marly);2.0771;48.88684;;;2.0771;48.88684;False;;;;
4;2;RAIL;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T180900;20181029T184200;0;0;23301;0;1980;stop_point:8775809:810:A;GARE DE ST GERMAIN EN LAYE (Saint-Germain-en-Laye);2.094837;48.898076;stop_point:8775858:810:A;GARE DE LYON RER A (Paris);2.094837;48.898076;True;A;RER;GARE DE MARNE LA VALLEE CHESSY;GARE DE MARNE LA VALLEE CHESSY (Chessy)
4;3;WALK;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T184200;20181029T184612;0;0;0;0;252;stop_point:8775858:810:A;GARE DE LYON RER A (Paris);2.37326;48.844139;stop_point:59554;Gare de Lyon (Paris);2.37326;48.844139;False;;;;
4;4;WALK;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T184612;20181029T184800;0;0;0;0;108;;;;;;;;;;;;;
4;5;SUBWAY;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T184800;20181029T185300;0;0;2426;0;300;stop_point:59554;Gare de Lyon (Paris);2.373127;48.844655;stop_point:59553;Bibliothèque-François Mitterrand (Paris);2.373127;48.844655;True;14;METRO;Olympiades;Olympiades (Paris)
4;6;WALK;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T185300;20181029T185836;0;0;0;0;336;stop_point:59553;Bibliothèque-François Mitterrand (Paris);2.376139;48.829833;stop_point:59:4798880;BIBLIOTHEQUE FRANCOIS MITTERRAND (Paris);2.376139;48.829833;False;;;;
4;7;WALK;20181029T180000;20181029T180417;20181029T190210;2.07710;48.88684;2.37854;48.82857;20181029T185836;20181029T185900;0;0;0;0;24;;;;;;;;;;;;;
